scheduled,scheduledMinutes,lateCount,actual,actualMinutes,group0,group1,group2,date,sickCallout,noShow
1.0,480.0,0.0,1.0,487.0,15068979,13208378,13221141,2023-11-14,,
1.0,480.0,0.0,1.0,491.0,15490031,13208378,13221141,2023-11-14,,
,,0.0,1.0,630.0,13221159,13208368,13216152,2023-11-14,,
1.0,600.0,0.0,1.0,604.0,13221151,13208378,13221141,2023-11-14,,
1.0,510.0,1.0,1.0,549.0,13214588,13216744,13216152,2023-11-14,,
1.0,480.0,0.0,1.0,500.0,13214552,13208375,13207004,2023-11-14,,
1.0,480.0,0.0,1.0,479.0,13356267,13208378,13221141,2023-11-14,,
1.0,480.0,0.0,1.0,526.0,13214529,13208374,13207004,2023-11-14,,
1.0,480.0,0.0,1.0,488.0,13214607,13208369,13207004,2023-11-14,,
1.0,480.0,0.0,1.0,508.0,13221169,13207018,13221139,2023-11-14,,
1.0,660.0,1.0,1.0,503.0,13221178,13208369,13221142,2023-11-14,,
1.0,510.0,1.0,1.0,516.0,13221153,13216744,13207004,2023-11-14,,
1.0,540.0,1.0,1.0,512.0,13214565,13208368,13207004,2023-11-14,,
1.0,480.0,0.0,1.0,496.0,16127163,13216739,13207004,2023-11-14,,
1.0,660.0,1.0,1.0,459.0,13221181,13208369,13221142,2023-11-14,,
1.0,435.0,0.0,1.0,457.0,13214543,13208373,13207005,2023-11-14,,
1.0,420.0,0.0,1.0,610.0,13214554,13208376,13207005,2023-11-14,,
1.0,480.0,0.0,1.0,479.0,13214539,13208372,13207005,2023-11-14,,
1.0,300.0,0.0,1.0,305.0,15491935,13208369,13207005,2023-11-14,,
1.0,420.0,0.0,1.0,479.0,13214558,13216749,13207005,2023-11-14,,
1.0,480.0,1.0,1.0,542.0,13215754,13208377,13207004,2023-11-14,,
1.0,285.0,0.0,1.0,295.0,13218912,13208371,13207005,2023-11-14,,
1.0,270.0,1.0,1.0,224.0,15547863,13216732,13207005,2023-11-14,,
1.0,480.0,1.0,1.0,430.0,15031358,13208378,13221141,2023-11-14,,
1.0,570.0,0.0,1.0,573.0,13542110,13208369,13207005,2023-11-14,,
1.0,420.0,0.0,1.0,424.0,13815384,13208368,13207005,2023-11-14,,
1.0,510.0,0.0,1.0,515.0,13221154,13216738,13207005,2023-11-14,,
1.0,360.0,0.0,1.0,360.0,15072066,13208370,13207005,2023-11-14,,
1.0,330.0,1.0,1.0,304.0,15912859,13216742,13207005,2023-11-14,,
1.0,390.0,0.0,1.0,394.0,13221164,13208370,13207004,2023-11-14,,
1.0,270.0,0.0,1.0,283.0,16042389,13208375,13207005,2023-11-14,,
1.0,465.0,0.0,1.0,477.0,15149970,13216732,13207004,2023-11-14,,
1.0,480.0,1.0,1.0,318.0,15574884,13208378,13221141,2023-11-14,,
1.0,510.0,0.0,1.0,522.0,13216822,13208372,13216152,2023-11-14,,
1.0,435.0,1.0,1.0,424.0,13214591,13208373,13207005,2023-11-14,,
1.0,420.0,1.0,1.0,423.0,13214614,13208368,13207005,2023-11-14,,
1.0,480.0,1.0,1.0,443.0,15616291,13208371,13207004,2023-11-14,,
1.0,450.0,1.0,1.0,97.0,16076641,13208372,13207005,2023-11-14,,
1.0,360.0,0.0,1.0,343.0,13218866,13216739,13207005,2023-11-14,,
1.0,375.0,0.0,1.0,389.0,13214586,13216744,13207005,2023-11-14,,
1.0,300.0,0.0,1.0,306.0,15451794,13216742,13207005,2023-11-14,,
1.0,360.0,0.0,1.0,426.0,15793756,13208375,13207005,2023-11-14,,
1.0,225.0,0.0,1.0,227.0,15517997,13208373,13207005,2023-11-14,,
1.0,315.0,0.0,1.0,322.0,16042457,13208368,13207005,2023-11-14,,
1.0,315.0,0.0,1.0,317.0,16021347,13208374,13207005,2023-11-14,,
1.0,360.0,0.0,1.0,368.0,13214575,13208376,13207005,2023-11-14,,
1.0,210.0,0.0,1.0,223.0,15356154,13208370,13207005,2023-11-14,,
1.0,360.0,1.0,1.0,324.0,15597311,13216749,13207005,2023-11-14,,
,,,,,13214548,13208374,13207005,2023-11-14,1.0,
,,,,,13214562,13208377,13207005,2023-11-14,1.0,
1.0,720.0,1.0,1.0,713.0,13221166,13208378,13207004,2023-11-15,,
1.0,540.0,0.0,1.0,581.0,13221155,13208373,13207004,2023-11-15,,
1.0,555.0,0.0,1.0,542.0,13221169,13207018,13221139,2023-11-15,,
1.0,660.0,1.0,1.0,461.0,13221178,13208368,13221142,2023-11-15,,
1.0,480.0,0.0,1.0,552.0,13221162,13208378,13221141,2023-11-15,,
1.0,480.0,0.0,1.0,469.0,13221152,13208378,13221141,2023-11-15,,
1.0,480.0,0.0,1.0,460.0,15490031,13208378,13221141,2023-11-15,,
1.0,480.0,0.0,1.0,480.0,15068979,13208378,13221141,2023-11-15,,
1.0,510.0,0.0,1.0,630.0,13214588,13216749,13216152,2023-11-15,,
1.0,600.0,0.0,1.0,608.0,13221151,13208378,13221141,2023-11-15,,
,,0.0,1.0,555.0,13221159,13207018,13216152,2023-11-15,,
1.0,515.0,0.0,1.0,526.0,13221153,13216744,13207004,2023-11-15,,
1.0,480.0,0.0,1.0,463.0,13356267,13208378,13221141,2023-11-15,,
1.0,480.0,0.0,1.0,432.0,13221171,13216742,13207004,2023-11-15,,
1.0,540.0,0.0,1.0,540.0,13214565,13208368,13207004,2023-11-15,,
1.0,480.0,0.0,1.0,460.0,15149970,13216732,13207004,2023-11-15,,
1.0,540.0,0.0,1.0,478.0,15969743,13208378,13207005,2023-11-15,,
1.0,480.0,0.0,1.0,480.0,13214607,13208369,13207004,2023-11-15,,
1.0,780.0,0.0,1.0,774.0,13214529,13208374,13207004,2023-11-15,,
1.0,480.0,0.0,1.0,485.0,13214552,13208375,13207004,2023-11-15,,
1.0,480.0,0.0,1.0,538.0,16086530,13208371,13207004,2023-11-15,,
1.0,360.0,0.0,1.0,426.0,15684597,13208375,13207005,2023-11-15,,
1.0,435.0,0.0,1.0,446.0,13214543,13208373,13207005,2023-11-15,,
1.0,660.0,1.0,1.0,466.0,13221181,13208376,13221142,2023-11-15,,
1.0,480.0,1.0,1.0,505.0,16127163,13216739,13207004,2023-11-15,,
1.0,480.0,0.0,1.0,487.0,13214539,13208372,13207005,2023-11-15,,
1.0,420.0,0.0,1.0,619.0,13214554,13208376,13207005,2023-11-15,,
1.0,480.0,0.0,1.0,338.0,15574884,13208378,13221141,2023-11-15,,
1.0,600.0,0.0,1.0,623.0,13542110,13208369,13207005,2023-11-15,,
1.0,420.0,0.0,1.0,417.0,13214558,13216749,13207005,2023-11-15,,
1.0,480.0,0.0,1.0,475.0,13215754,13208377,13207004,2023-11-15,,
1.0,450.0,0.0,1.0,436.0,13221164,13208370,13207004,2023-11-15,,
1.0,450.0,0.0,1.0,489.0,13214522,13208368,13216464,2023-11-15,,
1.0,480.0,1.0,1.0,419.0,16086531,13208377,13207005,2023-11-15,,
1.0,510.0,0.0,1.0,486.0,13221154,13216738,13207005,2023-11-15,,
1.0,420.0,1.0,1.0,274.0,13214548,13208374,13207005,2023-11-15,,
1.0,510.0,0.0,1.0,500.0,13214599,13208377,13207005,2023-11-15,,
1.0,390.0,0.0,1.0,430.0,13214525,13208368,13207005,2023-11-15,,
1.0,180.0,0.0,1.0,165.0,15355675,13208370,13216464,2023-11-15,,
1.0,510.0,0.0,1.0,559.0,13216822,13208372,13216152,2023-11-15,,
1.0,360.0,0.0,1.0,377.0,13214614,13208368,13207005,2023-11-15,,
1.0,435.0,0.0,1.0,442.0,15827554,13208373,13207005,2023-11-15,,
1.0,360.0,0.0,1.0,362.0,13226975,13216749,13207005,2023-11-15,,
1.0,360.0,0.0,1.0,397.0,13221176,13208370,13207005,2023-11-15,,
1.0,390.0,0.0,1.0,385.0,15072066,13208370,13207005,2023-11-15,,
1.0,435.0,0.0,1.0,421.0,13214586,13216744,13207005,2023-11-15,,
1.0,255.0,0.0,1.0,260.0,16039356,13208369,13207005,2023-11-15,,
1.0,360.0,0.0,1.0,431.0,15793756,13208375,13207005,2023-11-15,,
1.0,300.0,0.0,1.0,307.0,15912859,13216742,13207005,2023-11-15,,
1.0,420.0,0.0,1.0,195.0,15970406,13208376,13207005,2023-11-15,,
1.0,300.0,0.0,1.0,284.0,13218866,13216739,13207005,2023-11-15,,
1.0,225.0,0.0,1.0,226.0,15730763,13216732,13207005,2023-11-15,,
1.0,315.0,0.0,1.0,332.0,13214574,13208368,13207005,2023-11-15,,
1.0,300.0,0.0,1.0,301.0,15597311,13216749,13207005,2023-11-15,,
1.0,300.0,0.0,1.0,309.0,13214557,13208376,13207005,2023-11-15,,
1.0,450.0,,,,16076641,13208372,13207005,2023-11-15,,
,,,,,13214551,13208374,13207005,2023-11-15,1.0,
1.0,360.0,,,,15616291,13208371,13207005,2023-11-15,,
1.0,720.0,1.0,1.0,740.0,13221166,13208378,13207004,2023-11-16,,
,,0.0,1.0,630.0,13221159,13207018,13216152,2023-11-16,,
1.0,480.0,0.0,1.0,464.0,15068979,13208378,13221141,2023-11-16,,
1.0,480.0,0.0,1.0,478.0,13221162,13208378,13221141,2023-11-16,,
1.0,480.0,0.0,1.0,488.0,15490031,13208378,13221141,2023-11-16,,
1.0,480.0,0.0,1.0,496.0,13221152,13208378,13221141,2023-11-16,,
1.0,510.0,0.0,1.0,486.0,13221169,13207018,13221139,2023-11-16,,
1.0,600.0,0.0,1.0,653.0,13221151,13208378,13221141,2023-11-16,,
1.0,510.0,0.0,1.0,512.0,13214588,13216732,13216152,2023-11-16,,
1.0,480.0,0.0,1.0,658.0,15149970,13216732,13207004,2023-11-16,,
1.0,480.0,0.0,1.0,479.0,13215754,13216738,13207004,2023-11-16,,
1.0,540.0,0.0,1.0,509.0,15969743,13208378,13207005,2023-11-16,,
1.0,480.0,0.0,1.0,485.0,13214607,13208369,13207004,2023-11-16,,
1.0,720.0,0.0,1.0,723.0,13221171,13216742,13207004,2023-11-16,,
1.0,660.0,1.0,1.0,419.0,13221178,13208373,13221142,2023-11-16,,
1.0,480.0,0.0,1.0,498.0,13214552,13208375,13207004,2023-11-16,,
1.0,540.0,0.0,1.0,540.0,13214565,13208368,13207004,2023-11-16,,
1.0,540.0,1.0,1.0,477.0,13221155,13208373,13207004,2023-11-16,,
1.0,510.0,1.0,1.0,520.0,13221153,13216744,13207004,2023-11-16,,
1.0,480.0,1.0,1.0,450.0,13356267,13208378,13221141,2023-11-16,,
1.0,480.0,0.0,1.0,526.0,16127163,13216739,13207004,2023-11-16,,
1.0,435.0,0.0,1.0,519.0,13214529,13208374,13207004,2023-11-16,,
1.0,420.0,0.0,1.0,486.0,13214554,13208376,13207005,2023-11-16,,
1.0,480.0,0.0,1.0,469.0,13214539,13208372,13207005,2023-11-16,,
2.0,540.0,0.0,1.0,307.0,15491935,13208369,13207005,2023-11-16,,
1.0,480.0,0.0,1.0,488.0,15574884,13208378,13221141,2023-11-16,,
1.0,480.0,0.0,1.0,439.0,13214540,13208372,13207005,2023-11-16,,
1.0,420.0,0.0,1.0,430.0,13815384,13208368,13207005,2023-11-16,,
1.0,660.0,1.0,1.0,363.0,13221181,13208373,13221142,2023-11-16,,
1.0,450.0,0.0,1.0,457.0,13221176,13208370,13207005,2023-11-16,,
1.0,480.0,1.0,1.0,453.0,15031358,13208378,13221141,2023-11-16,,
1.0,285.0,1.0,1.0,283.0,13218912,13208371,13207005,2023-11-16,,
1.0,510.0,0.0,1.0,487.0,13221154,13216738,13207005,2023-11-16,,
1.0,420.0,1.0,1.0,367.0,15597311,13216749,13207005,2023-11-16,,
1.0,420.0,0.0,1.0,447.0,13221164,13208370,13207004,2023-11-16,,
1.0,510.0,1.0,1.0,490.0,13214599,13208377,13207005,2023-11-16,,
1.0,570.0,0.0,1.0,595.0,15355675,13208370,13216464,2023-11-16,,
1.0,210.0,0.0,1.0,214.0,15462191,13216744,13207005,2023-11-16,,
1.0,480.0,0.0,1.0,484.0,13214614,13208368,13207005,2023-11-16,,
1.0,300.0,1.0,1.0,255.0,13214586,13216744,13207005,2023-11-16,,
1.0,435.0,0.0,1.0,436.0,13214591,13208373,13207005,2023-11-16,,
1.0,60.0,0.0,1.0,180.0,13849747,13216744,13207005,2023-11-16,,
1.0,480.0,0.0,1.0,487.0,13217167,13208371,13207004,2023-11-16,,
1.0,510.0,1.0,1.0,475.0,13216822,13208372,13216152,2023-11-16,,
1.0,360.0,0.0,1.0,379.0,15793756,13208375,13207005,2023-11-16,,
1.0,240.0,0.0,1.0,239.0,15072066,13208370,13207005,2023-11-16,,
1.0,300.0,0.0,1.0,306.0,16039356,13208369,13207005,2023-11-16,,
1.0,240.0,0.0,1.0,181.0,15491935,13208378,13207005,2023-11-16,,
1.0,360.0,0.0,1.0,365.0,15970406,13208376,13207005,2023-11-16,,
1.0,300.0,0.0,1.0,285.0,13218866,13216739,13207005,2023-11-16,,
1.0,225.0,0.0,1.0,228.0,15730763,13216732,13207005,2023-11-16,,
1.0,315.0,0.0,1.0,318.0,13849747,13208368,13207005,2023-11-16,,
1.0,360.0,0.0,1.0,370.0,13215753,13216749,13207005,2023-11-16,,
1.0,330.0,0.0,1.0,324.0,15939094,13216744,13207005,2023-11-16,,
1.0,315.0,0.0,1.0,324.0,16021347,13208374,13207005,2023-11-16,,
1.0,360.0,0.0,1.0,365.0,13214575,13208376,13207005,2023-11-16,,
1.0,30.0,0.0,1.0,53.0,15356154,13208370,13207005,2023-11-16,,
1.0,240.0,0.0,1.0,275.0,15970365,13208375,13207005,2023-11-16,,
1.0,450.0,,,,16076641,13208372,13207005,2023-11-16,,
,,,,,13214548,13208374,13207005,2023-11-16,1.0,
1.0,480.0,0.0,1.0,484.0,15490031,13208378,13221141,2023-11-17,,
1.0,720.0,1.0,1.0,718.0,13221166,13208378,13207004,2023-11-17,,
1.0,660.0,0.0,1.0,515.0,13221178,13208368,13221142,2023-11-17,,
1.0,555.0,0.0,1.0,597.0,13221169,13207018,13221139,2023-11-17,,
1.0,480.0,0.0,1.0,362.0,13221162,13208378,13221141,2023-11-17,,
1.0,480.0,0.0,1.0,471.0,13221152,13208378,13221141,2023-11-17,,
1.0,480.0,0.0,1.0,439.0,15068979,13208378,13221141,2023-11-17,,
,,0.0,1.0,585.0,13221159,13207018,13216152,2023-11-17,,
1.0,540.0,0.0,1.0,540.0,13221153,13216744,13207004,2023-11-17,,
1.0,510.0,0.0,1.0,645.0,13214607,13208369,13207004,2023-11-17,,
1.0,510.0,1.0,1.0,500.0,13214588,13216744,13216152,2023-11-17,,
1.0,540.0,0.0,1.0,544.0,13221155,13208373,13207004,2023-11-17,,
1.0,540.0,0.0,1.0,540.0,13214565,13208368,13207004,2023-11-17,,
1.0,480.0,0.0,1.0,502.0,13214552,13208375,13207004,2023-11-17,,
1.0,540.0,0.0,1.0,482.0,15969743,13208378,13207005,2023-11-17,,
1.0,480.0,0.0,1.0,493.0,13217167,13208371,13207004,2023-11-17,,
1.0,660.0,1.0,1.0,495.0,13221181,13216744,13221142,2023-11-17,,
2.0,630.0,0.0,1.0,612.0,13542110,13208369,13207005,2023-11-17,,
2.0,285.0,0.0,2.0,296.0,15491935,13208369,13207005,2023-11-17,,
1.0,30.0,0.0,1.0,39.0,16039356,13208369,13207005,2023-11-17,,
1.0,480.0,0.0,1.0,545.0,16127163,13216739,13207004,2023-11-17,,
1.0,480.0,0.0,1.0,482.0,15574884,13208378,13221141,2023-11-17,,
1.0,420.0,0.0,1.0,508.0,13214554,13208376,13207005,2023-11-17,,
1.0,480.0,0.0,1.0,485.0,13214543,13208373,13207005,2023-11-17,,
1.0,390.0,0.0,1.0,254.0,15547863,13216732,13207005,2023-11-17,,
1.0,180.0,0.0,1.0,180.0,13215754,13216738,13207004,2023-11-17,,
1.0,480.0,0.0,1.0,482.0,13221164,13208370,13207004,2023-11-17,,
1.0,480.0,0.0,1.0,443.0,13214540,13208372,13207005,2023-11-17,,
1.0,360.0,0.0,1.0,358.0,13214558,13216749,13207005,2023-11-17,,
1.0,480.0,1.0,1.0,437.0,15031358,13208378,13221141,2023-11-17,,
1.0,390.0,0.0,1.0,411.0,13214529,13208374,13207004,2023-11-17,,
1.0,420.0,0.0,1.0,438.0,13214546,13208374,13207005,2023-11-17,,
1.0,450.0,0.0,1.0,453.0,13214522,13208368,13216464,2023-11-17,,
1.0,600.0,0.0,1.0,606.0,13221171,13216742,13207004,2023-11-17,,
1.0,510.0,1.0,1.0,468.0,13221154,13216738,13207005,2023-11-17,,
1.0,510.0,1.0,1.0,476.0,13214599,13208377,13207005,2023-11-17,,
1.0,480.0,0.0,1.0,490.0,16086530,13208371,13216464,2023-11-17,,
1.0,435.0,0.0,1.0,443.0,15827554,13208373,13207005,2023-11-17,,
1.0,300.0,1.0,1.0,278.0,13214614,13208368,13207005,2023-11-17,,
1.0,510.0,1.0,1.0,480.0,13216822,13208372,13216152,2023-11-17,,
1.0,375.0,0.0,1.0,368.0,13849746,13216732,13207005,2023-11-17,,
1.0,300.0,0.0,1.0,295.0,15072066,13208370,13207005,2023-11-17,,
1.0,470.0,0.0,1.0,453.0,15938964,13216744,13207005,2023-11-17,,
1.0,360.0,0.0,1.0,363.0,13214525,13208368,13207005,2023-11-17,,
1.0,360.0,0.0,1.0,360.0,13226975,13216749,13207005,2023-11-17,,
1.0,360.0,0.0,1.0,371.0,15684597,13208375,13207005,2023-11-17,,
1.0,420.0,0.0,1.0,431.0,15970406,13208376,13207005,2023-11-17,,
1.0,375.0,0.0,1.0,369.0,13214551,13208374,13207005,2023-11-17,,
1.0,240.0,0.0,1.0,252.0,13218866,13216739,13207005,2023-11-17,,
1.0,315.0,0.0,1.0,313.0,13214574,13208368,13207005,2023-11-17,,
1.0,315.0,0.0,1.0,188.0,16021347,13208374,13207005,2023-11-17,,
1.0,360.0,0.0,1.0,363.0,13214557,13208376,13207005,2023-11-17,,
1.0,240.0,0.0,1.0,231.0,15718539,13208371,13207005,2023-11-17,,
1.0,240.0,0.0,1.0,253.0,15970365,13208375,13207005,2023-11-17,,
1.0,300.0,0.0,1.0,376.0,15007455,13216749,13207005,2023-11-17,,
,,,,,15355675,13208370,13216464,2023-11-17,1.0,
1.0,450.0,,,,16076641,13208372,13207005,2023-11-17,,
1.0,480.0,,,,13356267,13208378,13221141,2023-11-17,,
1.0,240.0,0.0,1.0,231.0,13221155,13208373,13207004,2023-11-18,,
1.0,420.0,0.0,1.0,420.0,13215754,13208377,13207004,2023-11-18,,
1.0,390.0,0.0,1.0,392.0,15684597,13208375,13207005,2023-11-18,,
1.0,420.0,0.0,1.0,435.0,13214546,13208374,13207005,2023-11-18,,
1.0,360.0,0.0,1.0,376.0,13214558,13208376,13207005,2023-11-18,,
1.0,390.0,0.0,1.0,396.0,15292692,13216739,13207005,2023-11-18,,
1.0,600.0,0.0,1.0,606.0,13542110,13208369,13207005,2023-11-18,,
1.0,360.0,0.0,1.0,346.0,15730763,13216732,13207005,2023-11-18,,
1.0,420.0,0.0,1.0,420.0,13226975,13216749,13207005,2023-11-18,,
1.0,480.0,0.0,1.0,438.0,13214540,13208372,13207005,2023-11-18,,
1.0,360.0,0.0,1.0,356.0,15718539,13208371,13207005,2023-11-18,,
1.0,390.0,0.0,1.0,394.0,13214586,13216744,13207005,2023-11-18,,
1.0,300.0,0.0,1.0,313.0,16021347,13208374,13207005,2023-11-18,,
1.0,390.0,0.0,1.0,396.0,13815384,13208368,13207005,2023-11-18,,
1.0,435.0,1.0,1.0,338.0,13214591,13208373,13207005,2023-11-18,,
1.0,510.0,0.0,1.0,487.0,13214599,13216738,13207005,2023-11-18,,
1.0,480.0,0.0,1.0,454.0,13221171,13216742,13207004,2023-11-18,,
1.0,420.0,0.0,1.0,438.0,13849747,13208368,13207005,2023-11-18,,
1.0,600.0,0.0,1.0,583.0,15356154,13208370,13207005,2023-11-18,,
1.0,300.0,0.0,1.0,311.0,16039356,13208369,13207005,2023-11-18,,
1.0,480.0,0.0,1.0,565.0,16086530,13208371,13216464,2023-11-18,,
1.0,510.0,0.0,1.0,495.0,13214541,13208372,13207005,2023-11-18,,
1.0,435.0,0.0,1.0,454.0,15827554,13208373,13207005,2023-11-18,,
1.0,315.0,0.0,1.0,304.0,15547863,13216732,13207005,2023-11-18,,
1.0,435.0,0.0,1.0,421.0,13214551,13208374,13207005,2023-11-18,,
1.0,360.0,0.0,1.0,345.0,13218866,13216739,13207005,2023-11-18,,
1.0,390.0,0.0,1.0,443.0,15969743,13208375,13207005,2023-11-18,,
1.0,195.0,0.0,1.0,210.0,13214561,13208377,13207005,2023-11-18,,
1.0,390.0,0.0,1.0,382.0,15321891,13216744,13207005,2023-11-18,,
1.0,420.0,0.0,1.0,424.0,15970406,13216749,13207005,2023-11-18,,
1.0,420.0,0.0,1.0,430.0,13214557,13208376,13207005,2023-11-18,,
1.0,315.0,0.0,1.0,350.0,13214525,13208368,13207005,2023-11-18,,
1.0,360.0,,,,15616291,13208371,13207005,2023-11-18,,
1.0,270.0,,,,16171387,13208369,13207005,2023-11-18,,
1.0,450.0,,,,16076641,13208372,13207005,2023-11-18,,
1.0,60.0,0.0,1.0,77.0,13214586,13216744,13207005,2023-11-19,,
2.0,450.0,0.0,1.0,460.0,15938964,13216744,13207005,2023-11-19,,
1.0,390.0,0.0,1.0,388.0,15969743,13208375,13207005,2023-11-19,,
1.0,60.0,0.0,1.0,60.0,13221153,13216744,13207004,2023-11-19,,
1.0,60.0,0.0,1.0,60.0,14956086,13216744,13207005,2023-11-19,,
1.0,60.0,0.0,1.0,60.0,15939094,13216744,13207005,2023-11-19,,
2.0,450.0,0.0,2.0,443.0,15321891,13216744,13207005,2023-11-19,,
1.0,60.0,0.0,1.0,60.0,15462191,13216744,13207005,2023-11-19,,
1.0,390.0,0.0,1.0,400.0,13218866,13216739,13207005,2023-11-19,,
1.0,330.0,0.0,1.0,336.0,16039356,13208369,13207005,2023-11-19,,
1.0,360.0,0.0,1.0,366.0,13214558,13216749,13207005,2023-11-19,,
1.0,435.0,1.0,1.0,432.0,15292691,13208373,13207005,2023-11-19,,
1.0,300.0,0.0,1.0,271.0,15547864,13216732,13207005,2023-11-19,,
1.0,480.0,0.0,1.0,453.0,13214540,13208372,13207005,2023-11-19,,
1.0,375.0,0.0,1.0,369.0,13218912,13208371,13207005,2023-11-19,,
1.0,450.0,0.0,1.0,464.0,13214525,13208368,13207005,2023-11-19,,
1.0,390.0,0.0,1.0,392.0,16021347,13208374,13207005,2023-11-19,,
1.0,330.0,0.0,1.0,332.0,13916171,13216742,13207005,2023-11-19,,
1.0,510.0,0.0,1.0,509.0,13221154,13216738,13207005,2023-11-19,,
1.0,510.0,0.0,1.0,500.0,13214559,13208377,13207005,2023-11-19,,
,,0.0,1.0,300.0,13221174,13207018,13221140,2023-11-19,,
1.0,510.0,0.0,1.0,446.0,13214542,13208372,13207005,2023-11-19,,
1.0,600.0,0.0,1.0,608.0,15072066,13208370,13207005,2023-11-19,,
1.0,240.0,0.0,1.0,331.0,13214524,13208368,13207005,2023-11-19,,
1.0,510.0,0.0,1.0,503.0,13214541,13208372,13207005,2023-11-19,,
1.0,375.0,0.0,1.0,389.0,13214614,13208368,13207005,2023-11-19,,
1.0,435.0,0.0,1.0,460.0,15517997,13208373,13207005,2023-11-19,,
1.0,375.0,0.0,1.0,373.0,13214551,13208374,13207005,2023-11-19,,
1.0,345.0,0.0,1.0,334.0,15491935,13208369,13207005,2023-11-19,,
1.0,315.0,0.0,1.0,313.0,13849746,13216732,13207005,2023-11-19,,
1.0,390.0,0.0,1.0,417.0,15970365,13208375,13207005,2023-11-19,,
1.0,360.0,0.0,1.0,350.0,16086530,13208371,13216464,2023-11-19,,
1.0,330.0,0.0,1.0,338.0,15912859,13216742,13207005,2023-11-19,,
1.0,420.0,0.0,1.0,424.0,13215753,13208376,13207005,2023-11-19,,
1.0,420.0,0.0,1.0,457.0,15007455,13216749,13207005,2023-11-19,,
1.0,300.0,0.0,1.0,286.0,15292692,13216739,13207005,2023-11-19,,
1.0,360.0,,,,15970406,13208376,13207005,2023-11-19,,
1.0,720.0,0.0,1.0,1007.0,13221166,13208378,13207004,2023-11-20,,
1.0,480.0,0.0,1.0,576.0,13221162,13208378,13221141,2023-11-20,,
1.0,660.0,1.0,1.0,530.0,13221178,13208368,13221142,2023-11-20,,
1.0,600.0,0.0,1.0,615.0,13221156,13208378,13221141,2023-11-20,,
1.0,480.0,0.0,1.0,484.0,15068979,13208378,13221141,2023-11-20,,
1.0,540.0,0.0,1.0,600.0,13214565,13208368,13207004,2023-11-20,,
1.0,525.0,0.0,1.0,521.0,13221169,13207018,13221139,2023-11-20,,
1.0,600.0,0.0,1.0,872.0,13221151,13208378,13221141,2023-11-20,,
1.0,495.0,0.0,1.0,586.0,13214607,13208369,13207004,2023-11-20,,
1.0,510.0,1.0,1.0,541.0,13214588,13216744,13216152,2023-11-20,,
,,0.0,1.0,525.0,13221159,13208368,13216152,2023-11-20,,
1.0,480.0,0.0,1.0,487.0,13221171,13216742,13207004,2023-11-20,,
1.0,510.0,0.0,1.0,544.0,13221153,13216744,13207004,2023-11-20,,
1.0,480.0,0.0,1.0,500.0,13214552,13208375,13207004,2023-11-20,,
,,0.0,1.0,480.0,13221174,13207018,13221140,2023-11-20,,
1.0,420.0,0.0,1.0,503.0,13221155,13208373,13207004,2023-11-20,,
1.0,540.0,0.0,1.0,504.0,15969743,13208378,13207005,2023-11-20,,
1.0,480.0,0.0,1.0,475.0,13356267,13208378,13221141,2023-11-20,,
1.0,480.0,0.0,1.0,593.0,15149970,13216732,13207004,2023-11-20,,
1.0,270.0,0.0,1.0,286.0,16171405,13208369,13207005,2023-11-20,,
1.0,660.0,1.0,1.0,498.0,13221181,13216744,13221142,2023-11-20,,
1.0,480.0,0.0,1.0,501.0,13217167,13208371,13207004,2023-11-20,,
1.0,450.0,0.0,1.0,456.0,13214529,13208374,13207004,2023-11-20,,
1.0,540.0,0.0,1.0,502.0,16127163,13216739,13207004,2023-11-20,,
1.0,480.0,0.0,1.0,486.0,13214539,13208372,13207005,2023-11-20,,
1.0,480.0,0.0,1.0,484.0,13214543,13208373,13207005,2023-11-20,,
1.0,420.0,0.0,1.0,423.0,15597311,13216749,13207005,2023-11-20,,
1.0,300.0,0.0,1.0,240.0,16075550,13208368,13207004,2023-11-20,,
1.0,510.0,0.0,1.0,550.0,13215754,13216738,13207004,2023-11-20,,
1.0,450.0,0.0,1.0,469.0,13221164,13208370,13207004,2023-11-20,,
1.0,480.0,1.0,1.0,441.0,15031358,13208378,13221141,2023-11-20,,
1.0,271.0,0.0,1.0,271.0,16202559,13216739,13207005,2023-11-20,,
1.0,420.0,1.0,1.0,480.0,13214554,13208376,13207005,2023-11-20,,
1.0,420.0,0.0,1.0,387.0,16170621,13208370,13207005,2023-11-20,,
1.0,450.0,0.0,1.0,456.0,13214522,13208368,13216464,2023-11-20,,
1.0,510.0,0.0,1.0,510.0,13214559,13208377,13207005,2023-11-20,,
1.0,450.0,1.0,1.0,451.0,13216822,13208372,13216152,2023-11-20,,
1.0,330.0,0.0,1.0,368.0,16039356,13208369,13207005,2023-11-20,,
1.0,330.0,0.0,1.0,333.0,13214586,13216744,13207005,2023-11-20,,
1.0,420.0,0.0,1.0,438.0,13214614,13208368,13207005,2023-11-20,,
1.0,300.0,0.0,1.0,310.0,16042389,13208375,13207005,2023-11-20,,
1.0,480.0,0.0,1.0,486.0,13214548,13208374,13207005,2023-11-20,,
1.0,510.0,0.0,1.0,490.0,13214541,13208372,13207005,2023-11-20,,
1.0,480.0,0.0,1.0,480.0,13849747,13208368,13207005,2023-11-20,,
1.0,300.0,0.0,1.0,313.0,15072066,13208370,13207005,2023-11-20,,
1.0,435.0,0.0,1.0,440.0,15827554,13208373,13207005,2023-11-20,,
